title,company,address,experience,url,query,page,vacancy_id,matched_queries
DevOps-инженер,АО Центр цифрового развития Национального Банка Казахстана,город республиканского значения Астана,Опыт 3-6 лет,https://hh.ru/vacancy/136200963?query=Python+Developer,Python Developer,6,136200963,['Python Developer']
Аналитик данных,Правительство Москвы,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136325470?query=Python+Developer,Python Developer,6,136325470,['Python Developer']
Разработчик,ТОО Enterprise Service Company,"Астана, улица Достык, 4",Опыт 1-3 года,https://hh.ru/vacancy/136077701?query=Python+Developer,Python Developer,6,136077701,['Python Developer']
Python Developer,SMENA,"Уфа, р-н Кировский",Опыт 3-6 лет,https://hh.ru/vacancy/135980649?query=Python+Developer,Python Developer,6,135980649,['Python Developer']
DevOps-инженер (RuBackup),Группа компаний Астра,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135932667?query=Python+Developer,Python Developer,6,135932667,['Python Developer']
"Инженер-программист встраиваемых систем С/С++, STM 32",ИП Хакимова Евгения Сергеевна,Екатеринбург,Опыт 3-6 лет,https://hh.ru/vacancy/136272657?query=Python+Developer,Python Developer,6,136272657,['Python Developer']
Инженер по автоматизации тестирования (Python),БЮРО 1440,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136360432?query=Python+Developer,Python Developer,7,136360432,['Python Developer']
Senior Manual QA Engineer (Backend / API / Linux - must have),Made of Storm,Кипр,Опыт более 6 лет,https://hh.ru/vacancy/136317488?query=Python+Developer,Python Developer,7,136317488,['Python Developer']
Дежурный системный администратор ЦОД,Тензор,"Ярославль, р-н Ленинский",Опыт 1-3 года,https://hh.ru/vacancy/136226403?query=Python+Developer,Python Developer,7,136226403,['Python Developer']
Главный специалист по разработке цифровых сервисов ( продакт-менеджер цифровых сервисов),Федеральная пассажирская компания (АО ФПК),Москва,Опыт 1-3 года,https://hh.ru/vacancy/136255090?query=Python+Developer,Python Developer,7,136255090,['Python Developer']
Инженер-тестировщик,АО Навигатор,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/136167825?query=Python+Developer,Python Developer,7,136167825,['Python Developer']
Senior QA,Mediascope,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136030326?query=Python+Developer,Python Developer,7,136030326,['Python Developer']
Программист,Государственное бюджетное учреждение здравоохранения Республики Башкортостан Городская клиническая больница № 21 города Уфа,"Уфа, р-н Октябрьский",Без опыта,https://hh.ru/vacancy/136067321?query=Python+Developer,Python Developer,7,136067321,['Python Developer']
Middle ML Engineer,ИП Алёнкин Никита Юрьевич,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136222354?query=Python+Developer,Python Developer,7,136222354,['Python Developer']
Начальник отдела автоматизации процессов,ТОО MyCar Group,Алматы,Опыт 3-6 лет,https://hh.ru/vacancy/136103601?query=Python+Developer,Python Developer,7,136103601,['Python Developer']
Backend - Разработчик (C# / Python),ООО КОРЕКС,"Калининград, р-н Ленинградский",Опыт 1-3 года,https://hh.ru/vacancy/136243396?query=Python+Developer,Python Developer,7,136243396,['Python Developer']
AI Agent Engineer / Инженер по внедрению ИИ-агентов,ИП Копылов Евгений Анатольевич,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136187036?query=Python+Developer,Python Developer,7,136187036,['Python Developer']
Разработчик (Backend / Full-stack),ООО Альнилам,Минск,Опыт 1-3 года,https://rabota.by/vacancy/136119967?query=Python+Developer&hhtmFrom=vacancy_search_list,Python Developer,7,136119967,['Python Developer']
Специалист по информационной безопасности,Вебзайм,Новосибирск,Опыт 1-3 года,https://hh.ru/vacancy/136192562?query=Python+Developer,Python Developer,7,136192562,['Python Developer']
Инженер-тестировщик программно-технических комплексов (QA Engineer of software&hardware complexes),ПиЭлСи Технолоджи,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136224129?query=Python+Developer,Python Developer,7,136224129,['Python Developer']
Junior Python разработчик,ИП Радашкевич Ярослав Андреевич,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135714208?query=Python+Developer,Python Developer,7,135714208,['Python Developer']
Разработчик BI,ООО Моя Работа,"Новосибирск, р-н Центральный",Опыт 1-3 года,https://hh.ru/vacancy/134479713?query=Python+Developer,Python Developer,7,134479713,['Python Developer']
Junior Python разработчик,eXpress,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135702392?query=Python+Developer,Python Developer,8,135702392,['Python Developer']
IT-специалист / разработчик складских решений,ООО ТУЧА - Мировая Лавка,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135985527?query=Python+Developer,Python Developer,8,135985527,['Python Developer']
Биоинформатик-программист,ФГБУ ЦСП ФМБА России,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136188675?query=Python+Developer,Python Developer,8,136188675,['Python Developer']
DevOps engineer,Альфа-Банк. Центральный офис,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136355001?query=Python+Developer,Python Developer,8,136355001,['Python Developer']
Middle Data Analyst,Adviva,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136086816?query=Python+Developer,Python Developer,8,136086816,['Python Developer']
Python-разработчик,Т-Банк. ИТ. Управление разработкой,Новосибирск,Опыт 3-6 лет,https://hh.ru/vacancy/136346136?query=Python+Developer,Python Developer,8,136346136,['Python Developer']
DevOps-инженер,ООО Fido-Biznes,Ташкент,Опыт 1-3 года,https://hh.ru/vacancy/136335092?query=Python+Developer,Python Developer,8,136335092,['Python Developer']
Специалист технической поддержки,ООО Клевер Солюшнс,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/135128323?query=Python+Developer,Python Developer,8,135128323,['Python Developer']
QA Engineer (Platform V AI-платформа),SberTech,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136245525?query=Python+Developer,Python Developer,8,136245525,['Python Developer']
Аналитик данных,ООО МКК Корона,"Томск, р-н Советский",Опыт 1-3 года,https://hh.ru/vacancy/136302968?query=Python+Developer,Python Developer,8,136302968,['Python Developer']
Веб-разработчик Middle+/Senior PHP Backend Developer,"Inventive Retail Group, Digital",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136132287?query=Python+Developer,Python Developer,8,136132287,['Python Developer']
Python Backend Разработчик (Junior+),ООО Простые Решения,Минск,Опыт 1-3 года,https://hh.ru/vacancy/135607391?query=Python+Developer,Python Developer,8,135607391,['Python Developer']
Fullstack-разработчик (AI-продукты),АО Просвещение,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136134172?query=Python+Developer,Python Developer,8,136134172,['Python Developer']
MLOps\DevOps,KTS,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136360237?query=Python+Developer,Python Developer,8,136360237,['Python Developer']
Аналитик данных/Bi-аналитик,Coco IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135856497?query=Python+Developer,Python Developer,8,135856497,['Python Developer']
QA Automation (Python),ООО Синьор Софт,Рязань,Опыт 3-6 лет,https://hh.ru/vacancy/136175235?query=Python+Developer,Python Developer,8,136175235,['Python Developer']
Системный аналитик,ФОДЖИН,"Краснодар, р-н Центральный",Опыт 3-6 лет,https://hh.ru/vacancy/135981174?query=Python+Developer,Python Developer,8,135981174,['Python Developer']
Программист 1С / Разработчик 1С,Imprice,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/136328400?query=Python+Developer,Python Developer,8,136328400,['Python Developer']
Системный администратор,ООО DSS Lab (ДСС Лаб),Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136354739?query=Python+Developer,Python Developer,8,136354739,['Python Developer']
Специалист по цепочкам поставок / SCM Analyst,ООО BLOOMSHOP,"Ташкент, Юнусабадский район, улица Абдуллы Кадыри, 39",Опыт 1-3 года,https://hh.ru/vacancy/136321880?query=Python+Developer,Python Developer,9,136321880,['Python Developer']
Младший DevOps-инженер,ООО РТ-ИНФОРМ,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135760090?query=Python+Developer,Python Developer,9,135760090,['Python Developer']
Аналитик данных,Платформа Больших Данных,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135988487?query=Python+Developer,Python Developer,9,135988487,['Python Developer']
Менеджер отдела продаж (тёплый трафик),Богачева Анна Алексеевна,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135902631?query=Python+Developer,Python Developer,9,135902631,['Python Developer']
Solution Architect (Python / Go),Moeco,Санкт-Петербург,Опыт более 6 лет,https://hh.ru/vacancy/136319820?query=Python+Developer,Python Developer,9,136319820,['Python Developer']
Backend-разработчик,ДЖЕЙКЕТ,"Москва, р-н Пресненский",Опыт 1-3 года,https://hh.ru/vacancy/135539464?query=Python+Developer,Python Developer,9,135539464,['Python Developer']
